iter,loss,rmse
1,0.9874,5.9037
2,1.2453,5.5398
3,1.2224,2.1709
4,1.2065,1.8290
5,1.8810,6.8342
6,1.9634,5.7804
7,1.8443,3.4112
8,1.7271,2.0130
9,1.6296,2.2945
10,1.5501,2.3773
11,1.4805,1.9730
12,1.4224,2.7887
13,1.3650,2.1395
14,1.3152,1.9376
15,1.2685,2.0747
16,1.2260,2.1904
17,1.1861,1.9589
18,1.1493,1.9158
19,1.1150,1.8421
20,1.0840,2.0863
21,1.0546,1.7264
22,1.0269,1.7156
23,1.0001,1.7911
24,0.9752,1.8832
25,0.9510,1.6986
26,0.9284,1.6961
27,0.9067,1.8441
28,0.8862,1.8683
29,0.8667,1.6703
30,0.8482,1.6590
31,0.8301,1.7392
32,0.8139,1.9307
33,0.7974,1.6281
34,0.7818,1.6121
35,0.7665,1.6331
36,0.7519,1.7847
37,0.7377,1.7825
38,0.7239,1.7091
39,0.7106,1.6262
40,0.6976,1.6121
41,0.6850,1.6515
42,0.6729,1.7220
43,0.6609,1.7298
44,0.6492,1.6787
45,0.6379,1.6777
46,0.6267,1.6846
47,0.6158,1.7042
48,0.6051,1.6943
49,0.5945,1.6923
50,0.5841,1.6750
51,0.5740,1.6519
